日期,中证1000,中证500,创业板指,沪深300
2025-01-06,0.24643510873163763,0.21546754949366764,0.23015483980035428,0.17165436239140192
2025-01-07,0.2507531376336619,0.2131710806731115,0.21593135715536002,0.16626838978736078
2025-01-08,0.25062530104418024,0.21311638949037848,0.2162988844531567,0.1662636771619953
2025-01-09,0.2465926453107039,0.2093292974902582,0.21312611880347193,0.16267184361799344
2025-01-10,0.24359125232923018,0.20696005782861482,0.2164116169973578,0.16622026336065535
2025-01-13,0.24113908017643584,0.2024467998852633,0.2075101920103784,0.15934143423588154
2025-01-14,0.2964958897388891,0.24239390247082956,0.26913286049143925,0.17390215166989725
2025-01-15,0.2951463436719684,0.24093420895235376,0.2710615185094453,0.17423004696881011
2025-01-16,0.28934639971675424,0.24047990410143802,0.27311733360401286,0.17388357571918378
2025-01-17,0.2886680043589511,0.24077953173371466,0.27551894006355265,0.17310540065340882
2025-01-20,0.2900044629574604,0.2415716889930253,0.2837974298376794,0.17420761299547238
2025-01-21,0.28755827529871675,0.24182071639875463,0.28452950959634526,0.17396890216281344
2025-01-22,0.2736764107434246,0.23631523361043122,0.2833996439133084,0.1759364651600953
2025-01-23,0.2697098427594119,0.23014137257377953,0.27915900201166605,0.1686037600901758
2025-01-24,0.27733608815770655,0.23380129668619498,0.28438511870019556,0.17181182408310616
2025-01-27,0.278095927825848,0.23323539555196907,0.2970926765663543,0.171782992727227
2025-02-05,0.2792806108988965,0.23396452363044093,0.29722307834211165,0.17225951373967038
2025-02-06,0.29707963049357433,0.2507492232755275,0.31599826942910453,0.17838413671644268
2025-02-07,0.2808204636856564,0.23433247549206146,0.3124322673212768,0.1775904370886177
2025-02-10,0.2630569607836473,0.20384376606639554,0.2787907185604087,0.14386178980512263
2025-02-11,0.23573508710783025,0.18662427189340164,0.2717444810897442,0.13775299723828072
2025-02-12,0.23670571817684444,0.18938922480932083,0.2760319013639846,0.14003345615045693
2025-02-13,0.24111599111688423,0.19197922123864722,0.2785270265967523,0.13995944564378765
2025-02-14,0.23860371364461155,0.1905307274735906,0.2784295013469752,0.14164229919985868
2025-02-17,0.23837680753224874,0.19020878049832984,0.2781006022559174,0.14075586760828768
